Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,Wet_NoWet,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month,WeekofYear,Daylight_Hours,Weekly_Tavg,Weekly_WetBulb,Weekly_AvgSpeed,Weekly_Daylight_Hours,Weekly_Tavg_lag1,Weekly_Tavg_lag2,Weekly_Tavg_lag3,Weekly_Tavg_lag4,Weekly_WetBulb_lag1,Weekly_WetBulb_lag2,Weekly_WetBulb_lag3,Weekly_WetBulb_lag4,Weekly_AvgSpeed_lag1,Weekly_AvgSpeed_lag2,Weekly_AvgSpeed_lag3,Weekly_AvgSpeed_lag4,Weekly_Daylight_Hours_lag1,Weekly_Daylight_Hours_lag2,Weekly_Daylight_Hours_lag3,Weekly_Daylight_Hours_lag4
2,2007-05-30,89,70,79.5,57,66.0,0.0,15.0,4.333333333333333,19.283333333333335,0,0.0,29.38,30.03,9.7,17,10.1,2007,5,22,14.950000000000003,71.85714285714286,61.714285714285715,7.757142857142858,14.930952380952382,69.92857142857143,67.57142857142857,64.78571428571429,63.0,60.285714285714285,59.142857142857146,57.714285714285715,56.0,7.671428571428571,7.271428571428571,7.242857142857143,7.485714285714286,14.923809523809524,14.90952380952381,14.900000000000002,14.885714285714286
1,2007-05-31,78,65,71.5,61,65.0,0.0,7.0,4.333333333333333,19.316666666666666,1,0.01,29.28,30.0,9.3,19,9.9,2007,5,22,14.983333333333334,72.5,62.857142857142854,7.857142857142857,14.945238095238096,71.85714285714286,69.92857142857143,67.57142857142857,64.78571428571429,61.714285714285715,60.285714285714285,59.142857142857146,57.714285714285715,7.757142857142858,7.671428571428571,7.271428571428571,7.242857142857143,14.930952380952382,14.923809523809524,14.90952380952381,14.900000000000002
2,2007-05-31,80,68,74.0,61,66.0,0.0,9.0,4.316666666666666,19.3,1,0.53,29.34,29.99,8.9,18,9.2,2007,5,22,14.983333333333334,73.85714285714286,64.28571428571429,8.414285714285715,14.954761904761906,72.5,71.85714285714286,69.92857142857143,67.57142857142857,62.857142857142854,61.714285714285715,60.285714285714285,59.142857142857146,7.857142857142857,7.757142857142858,7.671428571428571,7.271428571428571,14.945238095238096,14.930952380952382,14.923809523809524,14.90952380952381
1,2007-06-01,85,62,73.5,63,66.0,0.0,9.0,4.316666666666666,19.333333333333332,1,0.19,29.19,29.91,4.2,17,6.4,2007,6,22,15.016666666666666,75.07142857142857,65.57142857142857,8.585714285714285,14.969047619047618,73.85714285714286,72.5,71.85714285714286,69.92857142857143,64.28571428571429,62.857142857142854,61.714285714285715,60.285714285714285,8.414285714285715,7.857142857142857,7.757142857142858,7.671428571428571,14.954761904761906,14.945238095238096,14.930952380952382,14.923809523809524
2,2007-06-01,86,67,76.5,63,67.0,0.0,12.0,4.316666666666666,19.316666666666666,1,0.21,29.25,29.9,4.7,16,5.8,2007,6,22,15.0,75.42857142857143,65.85714285714286,8.485714285714286,14.978571428571428,75.07142857142857,73.85714285714286,72.5,71.85714285714286,65.57142857142857,64.28571428571429,62.857142857142854,61.714285714285715,8.585714285714285,8.414285714285715,7.857142857142857,7.757142857142858,14.969047619047618,14.954761904761906,14.945238095238096,14.930952380952382
1,2007-06-02,81,65,73.0,63,67.0,0.0,8.0,4.316666666666666,19.333333333333332,1,0.04,29.03,29.77,6.5,22,7.4,2007,6,22,15.016666666666666,74.92857142857143,66.0,8.485714285714286,14.98809523809524,75.42857142857143,75.07142857142857,73.85714285714286,72.5,65.85714285714286,65.57142857142857,64.28571428571429,62.857142857142854,8.485714285714286,8.585714285714285,8.414285714285715,7.857142857142857,14.978571428571428,14.969047619047618,14.954761904761906,14.945238095238096
2,2007-06-02,81,68,74.5,62,67.0,0.0,10.0,4.3,19.333333333333332,1,0.0,29.1,29.76,7.5,21,8.2,2007,6,22,15.033333333333331,74.64285714285714,66.28571428571429,8.142857142857142,14.99761904761905,74.92857142857143,75.42857142857143,75.07142857142857,73.85714285714286,66.0,65.85714285714286,65.57142857142857,64.28571428571429,8.485714285714286,8.485714285714286,8.585714285714285,8.414285714285715,14.98809523809524,14.978571428571428,14.969047619047618,14.954761904761906
1,2007-06-03,78,62,70.0,60,63.0,0.0,5.0,4.3,19.35,1,0.01,28.82,29.56,5.2,25,6.7,2007,6,22,15.05,73.28571428571429,65.85714285714286,7.6571428571428575,15.011904761904761,74.64285714285714,74.92857142857143,75.42857142857143,75.07142857142857,66.28571428571429,66.0,65.85714285714286,65.57142857142857,8.142857142857142,8.485714285714286,8.485714285714286,8.585714285714285,14.99761904761905,14.98809523809524,14.978571428571428,14.969047619047618
2,2007-06-03,77,64,70.5,60,64.0,0.0,6.0,4.3,19.333333333333332,1,0.32,28.87,29.54,4.9,24,7.2,2007,6,22,15.033333333333331,73.14285714285714,65.71428571428571,7.271428571428571,15.019047619047617,73.28571428571429,74.64285714285714,74.92857142857143,75.42857142857143,65.85714285714286,66.28571428571429,66.0,65.85714285714286,7.6571428571428575,8.142857142857142,8.485714285714286,8.485714285714286,15.011904761904761,14.99761904761905,14.98809523809524,14.978571428571428
1,2007-06-04,71,58,64.5,58,60.0,0.0,0.0,4.3,19.366666666666667,1,0.39,28.82,29.52,7.8,31,9.7,2007,6,23,15.066666666666666,71.78571428571429,64.85714285714286,7.342857142857143,15.030952380952382,73.14285714285714,73.28571428571429,74.64285714285714,74.92857142857143,65.71428571428571,65.85714285714286,66.28571428571429,66.0,7.271428571428571,7.6571428571428575,8.142857142857142,8.485714285714286,15.019047619047617,15.011904761904761,14.99761904761905,14.98809523809524
2,2007-06-04,72,56,64.0,57,60.0,1.0,0.0,4.3,19.35,1,0.31,28.88,29.51,7.9,30,10.1,2007,6,23,15.05,70.42857142857143,64.0,7.871428571428571,15.035714285714283,71.78571428571429,73.14285714285714,73.28571428571429,74.64285714285714,64.85714285714286,65.71428571428571,65.85714285714286,66.28571428571429,7.342857142857143,7.271428571428571,7.6571428571428575,8.142857142857142,15.030952380952382,15.019047619047617,15.011904761904761,14.99761904761905
1,2007-06-05,64,47,55.5,48,51.0,9.0,0.0,4.283333333333333,19.383333333333333,1,0.42,29.1,29.79,5.2,5,7.6,2007,6,23,15.1,67.42857142857143,61.714285714285715,8.128571428571428,15.05,70.42857142857143,71.78571428571429,73.14285714285714,73.28571428571429,64.0,64.85714285714286,65.71428571428571,65.85714285714286,7.871428571428571,7.342857142857143,7.271428571428571,7.6571428571428575,15.035714285714283,15.030952380952382,15.019047619047617,15.011904761904761
2,2007-06-05,63,51,57.0,47,52.0,8.0,0.0,4.283333333333333,19.366666666666667,1,0.27,29.16,29.78,6.2,3,8.1,2007,6,23,15.083333333333334,65.14285714285714,59.57142857142857,8.22857142857143,15.05952380952381,67.42857142857143,70.42857142857143,71.78571428571429,73.14285714285714,61.714285714285715,64.0,64.85714285714286,65.71428571428571,8.128571428571428,7.871428571428571,7.342857142857143,7.271428571428571,15.05,15.035714285714283,15.030952380952382,15.019047619047617
1,2007-06-06,71,44,57.5,48,55.0,7.0,0.0,4.283333333333333,19.383333333333333,1,0.01,29.07,29.81,10.8,17,11.4,2007,6,23,15.1,62.714285714285715,57.857142857142854,8.685714285714285,15.069047619047618,65.14285714285714,67.42857142857143,70.42857142857143,71.78571428571429,59.57142857142857,61.714285714285715,64.0,64.85714285714286,8.22857142857143,8.128571428571428,7.871428571428571,7.342857142857143,15.05952380952381,15.05,15.035714285714283,15.030952380952382
2,2007-06-06,73,48,60.5,47,55.0,4.0,0.0,4.283333333333333,19.383333333333333,1,0.0,29.13,29.82,9.6,15,10.6,2007,6,23,15.1,61.357142857142854,56.714285714285715,9.242857142857142,15.076190476190476,62.714285714285715,65.14285714285714,67.42857142857143,70.42857142857143,57.857142857142854,59.57142857142857,61.714285714285715,64.0,8.685714285714285,8.22857142857143,8.128571428571428,7.871428571428571,15.069047619047618,15.05952380952381,15.05,15.035714285714283
1,2007-06-07,91,71,81.0,62,69.0,0.0,16.0,4.283333333333333,19.4,0,0.0,28.84,29.55,22.7,20,23.1,2007,6,23,15.116666666666665,62.857142857142854,57.42857142857143,11.514285714285714,15.088095238095237,61.357142857142854,62.714285714285715,65.14285714285714,67.42857142857143,56.714285714285715,57.857142857142854,59.57142857142857,61.714285714285715,9.242857142857142,8.685714285714285,8.22857142857143,8.128571428571428,15.076190476190476,15.069047619047618,15.05952380952381,15.05
2,2007-06-07,92,71,81.5,61,68.0,0.0,17.0,4.283333333333333,19.383333333333333,0,0.0,28.91,29.55,20.3,19,20.7,2007,6,23,15.1,65.28571428571429,58.57142857142857,13.085714285714285,15.092857142857143,62.857142857142854,61.357142857142854,62.714285714285715,65.14285714285714,57.42857142857143,56.714285714285715,57.857142857142854,59.57142857142857,11.514285714285714,9.242857142857142,8.685714285714285,8.22857142857143,15.088095238095237,15.076190476190476,15.069047619047618,15.05952380952381
1,2007-06-08,81,57,69.0,53,61.0,0.0,4.0,4.283333333333333,19.416666666666668,0,0.0,29.18,29.85,10.9,28,13.8,2007,6,23,15.133333333333335,66.0,58.714285714285715,13.614285714285716,15.104761904761904,65.28571428571429,62.857142857142854,61.357142857142854,62.714285714285715,58.57142857142857,57.42857142857143,56.714285714285715,57.857142857142854,13.085714285714285,11.514285714285714,9.242857142857142,8.685714285714285,15.092857142857143,15.088095238095237,15.076190476190476,15.069047619047618
2,2007-06-08,81,63,72.0,54,62.0,0.0,7.0,4.266666666666667,19.4,0,0.0,29.24,29.83,9.3,26,12.4,2007,6,23,15.133333333333333,68.35714285714286,60.285714285714285,14.299999999999999,15.10952380952381,66.0,65.28571428571429,62.857142857142854,61.357142857142854,58.714285714285715,58.57142857142857,57.42857142857143,56.714285714285715,13.614285714285716,13.085714285714285,11.514285714285714,9.242857142857142,15.104761904761904,15.092857142857143,15.088095238095237,15.076190476190476
1,2007-06-09,79,52,65.5,47,57.0,0.0,1.0,4.266666666666667,19.416666666666668,0,0.0,29.36,30.07,0.3,33,5.0,2007,6,23,15.150000000000002,69.57142857142857,61.0,13.857142857142858,15.119047619047619,68.35714285714286,66.0,65.28571428571429,62.857142857142854,60.285714285714285,58.714285714285715,58.57142857142857,57.42857142857143,14.299999999999999,13.614285714285716,13.085714285714285,11.514285714285714,15.10952380952381,15.104761904761904,15.092857142857143,15.088095238095237
2,2007-06-09,79,57,68.0,49,58.0,0.0,3.0,4.266666666666667,19.4,0,0.0,29.42,30.05,2.4,19,4.7,2007,6,23,15.133333333333333,71.07142857142857,61.42857142857143,12.9,15.123809523809525,69.57142857142857,68.35714285714286,66.0,65.28571428571429,61.0,60.285714285714285,58.714285714285715,58.57142857142857,13.857142857142858,14.299999999999999,13.614285714285716,13.085714285714285,15.119047619047619,15.10952380952381,15.104761904761904,15.092857142857143
1,2007-06-10,81,55,68.0,51,59.0,0.0,3.0,4.266666666666667,19.433333333333334,0,0.0,29.34,30.05,4.8,17,5.6,2007,6,23,15.166666666666668,72.14285714285714,62.0,12.185714285714285,15.133333333333335,71.07142857142857,69.57142857142857,68.35714285714286,66.0,61.42857142857143,61.0,60.285714285714285,58.714285714285715,12.9,13.857142857142858,14.299999999999999,13.614285714285716,15.123809523809525,15.119047619047619,15.10952380952381,15.104761904761904
2,2007-06-10,81,61,71.0,50,60.0,0.0,6.0,4.266666666666667,19.416666666666668,0,0.0,29.39,30.04,4.6,16,5.8,2007,6,23,15.150000000000002,70.71428571428571,60.714285714285715,9.714285714285714,15.138095238095238,72.14285714285714,71.07142857142857,69.57142857142857,68.35714285714286,62.0,61.42857142857143,61.0,60.285714285714285,12.185714285714285,12.9,13.857142857142858,14.299999999999999,15.133333333333335,15.123809523809525,15.119047619047619,15.10952380952381
1,2007-06-11,86,58,72.0,52,61.0,0.0,7.0,4.266666666666667,19.433333333333334,0,0.0,29.41,30.11,4.9,11,6.9,2007,6,24,15.166666666666668,69.35714285714286,59.714285714285715,7.742857142857142,15.147619047619049,70.71428571428571,72.14285714285714,71.07142857142857,69.57142857142857,60.714285714285715,62.0,61.42857142857143,61.0,9.714285714285714,12.185714285714285,12.9,13.857142857142858,15.138095238095238,15.133333333333335,15.123809523809525,15.119047619047619
2,2007-06-11,85,65,75.0,51,61.0,0.0,10.0,4.266666666666667,19.416666666666668,0,0.0,29.47,30.09,6.6,9,8.4,2007,6,24,15.150000000000002,70.21428571428571,59.714285714285715,6.971428571428571,15.150000000000002,69.35714285714286,70.71428571428571,72.14285714285714,71.07142857142857,59.714285714285715,60.714285714285715,62.0,61.42857142857143,7.742857142857142,9.714285714285714,12.185714285714285,12.9,15.147619047619049,15.138095238095238,15.133333333333335,15.123809523809525
1,2007-06-12,83,62,72.5,50,60.0,0.0,8.0,4.266666666666667,19.45,0,0.0,29.44,30.16,8.3,5,8.8,2007,6,24,15.183333333333334,70.28571428571429,59.42857142857143,6.457142857142857,15.157142857142858,70.21428571428571,69.35714285714286,70.71428571428571,72.14285714285714,59.714285714285715,59.714285714285715,60.714285714285715,62.0,6.971428571428571,7.742857142857142,9.714285714285714,12.185714285714285,15.150000000000002,15.147619047619049,15.138095238095238,15.133333333333335
2,2007-06-12,82,66,74.0,51,61.0,0.0,9.0,4.266666666666667,19.433333333333334,0,0.0,29.49,30.14,9.4,5,10.0,2007,6,24,15.166666666666668,71.5,60.0,7.171428571428572,15.15952380952381,70.28571428571429,70.21428571428571,69.35714285714286,70.71428571428571,59.42857142857143,59.714285714285715,59.714285714285715,60.714285714285715,6.457142857142857,6.971428571428571,7.742857142857142,9.714285714285714,15.157142857142858,15.150000000000002,15.147619047619049,15.138095238095238
1,2007-06-13,87,60,73.5,53,62.0,0.0,9.0,4.266666666666667,19.45,0,0.0,29.36,30.09,7.2,5,8.6,2007,6,24,15.183333333333334,72.28571428571429,60.57142857142857,7.728571428571429,15.166666666666668,71.5,70.28571428571429,70.21428571428571,69.35714285714286,60.0,59.42857142857143,59.714285714285715,59.714285714285715,7.171428571428572,6.457142857142857,6.971428571428571,7.742857142857142,15.15952380952381,15.157142857142858,15.150000000000002,15.147619047619049
2,2007-06-13,86,68,77.0,53,62.0,0.0,12.0,4.266666666666667,19.433333333333334,0,0.0,29.28442857142859,29.968129471890993,7.0,5,8.1,2007,6,24,15.166666666666668,73.57142857142857,61.0,8.085714285714285,15.166666666666668,72.28571428571429,71.5,70.28571428571429,70.21428571428571,60.57142857142857,60.0,59.42857142857143,59.714285714285715,7.728571428571429,7.171428571428572,6.457142857142857,6.971428571428571,15.166666666666668,15.15952380952381,15.157142857142858,15.150000000000002
1,2007-06-14,89,64,76.5,55,64.0,0.0,12.0,4.266666666666667,19.466666666666665,0,0.0,29.3,30.02,5.6,5,6.8,2007,6,24,15.2,74.35714285714286,61.57142857142857,8.22857142857143,15.173809523809526,73.57142857142857,72.28571428571429,71.5,70.28571428571429,61.0,60.57142857142857,60.0,59.42857142857143,8.085714285714285,7.728571428571429,7.171428571428572,6.457142857142857,15.166666666666668,15.166666666666668,15.15952380952381,15.157142857142858
2,2007-06-14,89,68,78.5,54,63.0,0.0,14.0,4.266666666666667,19.45,0,0.0,29.36,30.0,5.9,7,6.4,2007,6,24,15.183333333333334,75.28571428571429,61.857142857142854,8.157142857142857,15.176190476190476,74.35714285714286,73.57142857142857,72.28571428571429,71.5,61.57142857142857,61.0,60.57142857142857,60.0,8.22857142857143,8.085714285714285,7.728571428571429,7.171428571428572,15.173809523809526,15.166666666666668,15.166666666666668,15.15952380952381
1,2007-06-15,91,63,77.0,56,64.0,0.0,12.0,4.266666666666667,19.466666666666665,0,0.0,29.28,29.99,4.1,6,4.9,2007,6,24,15.2,75.57142857142857,62.285714285714285,7.6571428571428575,15.183333333333334,75.28571428571429,74.35714285714286,73.57142857142857,72.28571428571429,61.857142857142854,61.57142857142857,61.0,60.57142857142857,8.157142857142857,8.22857142857143,8.085714285714285,7.728571428571429,15.176190476190476,15.173809523809526,15.166666666666668,15.166666666666668
2,2007-06-15,89,67,78.0,56,65.0,0.0,13.0,4.266666666666667,19.45,0,0.0,29.34,29.97,3.8,9,4.1,2007,6,24,15.183333333333334,76.35714285714286,63.0,6.985714285714286,15.183333333333334,75.57142857142857,75.28571428571429,74.35714285714286,73.57142857142857,62.285714285714285,61.857142857142854,61.57142857142857,61.0,7.6571428571428575,8.157142857142857,8.22857142857143,8.085714285714285,15.183333333333334,15.176190476190476,15.173809523809526,15.166666666666668
1,2007-06-16,93,66,79.5,60,67.0,0.0,15.0,4.266666666666667,19.483333333333334,1,0.0,29.26,29.97,4.8,28,5.8,2007,6,24,15.216666666666669,77.14285714285714,63.857142857142854,6.385714285714286,15.190476190476192,76.35714285714286,75.57142857142857,75.28571428571429,74.35714285714286,63.0,62.285714285714285,61.857142857142854,61.57142857142857,6.985714285714286,7.6571428571428575,8.157142857142857,8.22857142857143,15.183333333333334,15.183333333333334,15.176190476190476,15.173809523809526
2,2007-06-16,92,68,80.0,61,68.0,0.0,15.0,4.266666666666667,19.466666666666665,0,0.0,29.33,29.96,2.1,22,6.1,2007,6,24,15.2,78.07142857142857,64.71428571428571,6.028571428571428,15.192857142857145,77.14285714285714,76.35714285714286,75.57142857142857,75.28571428571429,63.857142857142854,63.0,62.285714285714285,61.857142857142854,6.385714285714286,6.985714285714286,7.6571428571428575,8.157142857142857,15.190476190476192,15.183333333333334,15.183333333333334,15.176190476190476
1,2007-06-17,91,70,80.5,64,70.0,0.0,16.0,4.266666666666667,19.483333333333334,0,0.0,29.23,29.95,2.8,11,6.3,2007,6,24,15.216666666666669,78.57142857142857,65.85714285714286,5.771428571428571,15.200000000000001,78.07142857142857,77.14285714285714,76.35714285714286,75.57142857142857,64.71428571428571,63.857142857142854,63.0,62.285714285714285,6.028571428571428,6.385714285714286,6.985714285714286,7.6571428571428575,15.192857142857145,15.190476190476192,15.183333333333334,15.183333333333334
2,2007-06-17,91,71,81.0,65,70.0,0.0,16.0,4.266666666666667,19.466666666666665,0,0.16,29.28,29.93,4.0,11,6.1,2007,6,24,15.2,79.21428571428571,66.71428571428571,5.671428571428571,15.2,78.57142857142857,78.07142857142857,77.14285714285714,76.35714285714286,65.85714285714286,64.71428571428571,63.857142857142854,63.0,5.771428571428571,6.028571428571428,6.385714285714286,6.985714285714286,15.200000000000001,15.192857142857145,15.190476190476192,15.183333333333334
1,2007-06-18,89,69,79.0,65,70.0,0.0,14.0,4.266666666666667,19.483333333333334,1,0.28,29.12,29.84,14.0,20,15.1,2007,6,25,15.216666666666669,79.28571428571429,67.71428571428571,6.914285714285714,15.204761904761906,79.21428571428571,78.57142857142857,78.07142857142857,77.14285714285714,66.71428571428571,65.85714285714286,64.71428571428571,63.857142857142854,5.671428571428571,5.771428571428571,6.028571428571428,6.385714285714286,15.2,15.200000000000001,15.192857142857145,15.190476190476192
2,2007-06-18,89,73,81.0,65,70.0,0.0,16.0,4.266666666666667,19.466666666666665,1,0.02,29.19,29.83,12.2,20,12.6,2007,6,25,15.2,79.85714285714286,68.57142857142857,8.014285714285714,15.204761904761906,79.28571428571429,79.21428571428571,78.57142857142857,78.07142857142857,67.71428571428571,66.71428571428571,65.85714285714286,64.71428571428571,6.914285714285714,5.671428571428571,5.771428571428571,6.028571428571428,15.204761904761906,15.2,15.200000000000001,15.192857142857145
1,2007-06-19,80,65,72.5,55,63.0,0.0,8.0,4.266666666666667,19.5,1,0.58,29.26,29.95,10.7,28,11.4,2007,6,25,15.233333333333334,79.07142857142857,68.28571428571429,9.057142857142857,15.211904761904762,79.85714285714286,79.28571428571429,79.21428571428571,78.57142857142857,68.57142857142857,67.71428571428571,66.71428571428571,65.85714285714286,8.014285714285714,6.914285714285714,5.671428571428571,5.771428571428571,15.204761904761906,15.204761904761906,15.2,15.200000000000001
